period,value
1952.1,0.5117005440622181
1952.2,0.5117005440622181
1952.3,0.5117005440622181
1952.4,0.5117005440622181
1953.1,0.5117005440622181
1953.2,0.5117005440622181
1953.3,0.5117005440622181
1953.4,0.5117005440622181
1954.1,0.5117005440622181
1954.2,0.5117005440622181
1954.3,0.5117005440622181
1954.4,0.5117005440622181
1955.1,0.5117005440622181
1955.2,0.5117005440622181
1955.3,0.5117005440622181
1955.4,0.5117005440622181
1956.1,0.5117005440622181
1956.2,0.5117005440622181
1956.3,0.5117005440622181
1956.4,0.5117005440622181
1957.1,0.5117005440622181
1957.2,0.5117005440622181
1957.3,0.5117005440622181
1957.4,0.5117005440622181
1958.1,0.5117005440622181
1958.2,0.5117005440622181
1958.3,0.5117005440622181
1958.4,0.5117005440622181
1959.1,0.5117005440622181
1959.2,0.5117005440622181
1959.3,0.5117005440622181
1959.4,0.5117005440622181
1960.1,0.5117005440622181
1960.2,0.5117005440622181
1960.3,0.5117005440622181
1960.4,0.5117005440622181
1961.1,0.5117005440622181
1961.2,0.5117005440622181
1961.3,0.5117005440622181
1961.4,0.5117005440622181
1962.1,0.5117005440622181
1962.2,0.5117005440622181
1962.3,0.5117005440622181
1962.4,0.5117005440622181
1963.1,0.5117005440622181
1963.2,0.5117005440622181
1963.3,0.5117005440622181
1963.4,0.5117005440622181
1964.1,0.5117005440622181
1964.2,0.5117005440622181
1964.3,0.5117005440622181
1964.4,0.5117005440622181
1965.1,0.5117005440622181
1965.2,0.5117005440622181
1965.3,0.5117005440622181
1965.4,0.5117005440622181
1966.1,0.5117005440622181
1966.2,0.5117005440622181
1966.3,0.5117005440622181
1966.4,0.5117005440622181
1967.1,0.5117005440622181
1967.2,0.5117005440622181
1967.3,0.5117005440622181
1967.4,0.5117005440622181
1968.1,0.5117005440622181
1968.2,0.5117005440622181
1968.3,0.5117005440622181
1968.4,0.5117005440622181
1969.1,0.5117005440622181
1969.2,0.5117005440622181
1969.3,0.5117005440622181
1969.4,0.5117005440622181
1970.1,0.5117005440622181
1970.2,0.5117005440622181
1970.3,0.5117005440622181
1970.4,0.5117005440622181
1971.1,0.5117005440622181
1971.2,0.5117005440622181
1971.3,0.5117005440622181
1971.4,0.5117005440622181
1972.1,0.5117005440622181
1972.2,0.5117005440622181
1972.3,0.5117005440622181
1972.4,0.5117005440622181
1973.1,0.5117005440622181
1973.2,0.5117005440622181
1973.3,0.5117005440622181
1973.4,0.5117005440622181
1974.1,0.5117005440622181
1974.2,0.5117005440622181
1974.3,0.5117005440622181
1974.4,0.5117005440622181
1975.1,0.5117005440622181
1975.2,0.5117005440622181
1975.3,0.5117005440622181
1975.4,0.5117005440622181
1976.1,0.5117005440622181
1976.2,0.5117005440622181
1976.3,0.5117005440622181
1976.4,0.5117005440622181
1977.1,0.5117005440622181
1977.2,0.5117005440622181
1977.3,0.5117005440622181
1977.4,0.5117005440622181
1978.1,0.5117005440622181
1978.2,0.5117005440622181
1978.3,0.5117005440622181
1978.4,0.5117005440622181
1979.1,0.5117005440622181
1979.2,0.5117005440622181
1979.3,0.5117005440622181
1979.4,0.5117005440622181
1980.1,0.5117005440622181
1980.2,0.5117005440622181
1980.3,0.5117005440622181
1980.4,0.5117005440622181
1981.1,0.5117005440622181
1981.2,0.5117005440622181
1981.3,0.5117005440622181
1981.4,0.5117005440622181
1982.1,0.5117005440622181
1982.2,0.5117005440622181
1982.3,0.5117005440622181
1982.4,0.5117005440622181
1983.1,0.5117005440622181
1983.2,0.5117005440622181
1983.3,0.5117005440622181
1983.4,0.5117005440622181
1984.1,0.5117005440622181
1984.2,0.5117005440622181
1984.3,0.5117005440622181
1984.4,0.5117005440622181
1985.1,0.5117005440622181
1985.2,0.5117005440622181
1985.3,0.5117005440622181
1985.4,0.5117005440622181
1986.1,0.5117005440622181
1986.2,0.5117005440622181
1986.3,0.5117005440622181
1986.4,0.5117005440622181
1987.1,0.5117005440622181
1987.2,0.5117005440622181
1987.3,0.5117005440622181
1987.4,0.5117005440622181
1988.1,0.5117005440622181
1988.2,0.5117005440622181
1988.3,0.5117005440622181
1988.4,0.5117005440622181
1989.1,0.5117005440622181
1989.2,0.5117005440622181
1989.3,0.5117005440622181
1989.4,0.5117005440622181
1990.1,0.5117005440622181
1990.2,0.5117005440622181
1990.3,0.5117005440622181
1990.4,0.5117005440622181
1991.1,0.5117005440622181
1991.2,0.5117005440622181
1991.3,0.5117005440622181
1991.4,0.5117005440622181
1992.1,0.5117005440622181
1992.2,0.5117005440622181
1992.3,0.5117005440622181
1992.4,0.5117005440622181
1993.1,0.5117005440622181
1993.2,0.5117005440622181
1993.3,0.5117005440622181
1993.4,0.5117005440622181
1994.1,0.5117005440622181
1994.2,0.5117005440622181
1994.3,0.5117005440622181
1994.4,0.5117005440622181
1995.1,0.5117005440622181
1995.2,0.5117005440622181
1995.3,0.5117005440622181
1995.4,0.5117005440622181
1996.1,0.5117005440622181
1996.2,0.5117005440622181
1996.3,0.5117005440622181
1996.4,0.5117005440622181
1997.1,0.5117005440622181
1997.2,0.5117005440622181
1997.3,0.5117005440622181
1997.4,0.5117005440622181
1998.1,0.5117005440622181
1998.2,0.5117005440622181
1998.3,0.5117005440622181
1998.4,0.5117005440622181
1999.1,0.5117005440622181
1999.2,0.5117005440622181
1999.3,0.5117005440622181
1999.4,0.5117005440622181
2000.1,0.5117005440622181
2000.2,0.5117005440622181
2000.3,0.5117005440622181
2000.4,0.5117005440622181
2001.1,0.5117005440622181
2001.2,0.5117005440622181
2001.3,0.5117005440622181
2001.4,0.5117005440622181
2002.1,0.5117005440622181
2002.2,0.5117005440622181
2002.3,0.5117005440622181
2002.4,0.5117005440622181
2003.1,0.5117005440622181
2003.2,0.5117005440622181
2003.3,0.5117005440622181
2003.4,0.5117005440622181
2004.1,0.5117005440622181
2004.2,0.5117005440622181
2004.3,0.5117005440622181
2004.4,0.5117005440622181
2005.1,0.5117005440622181
2005.2,0.5117005440622181
2005.3,0.5117005440622181
2005.4,0.5117005440622181
2006.1,0.500172320309187
2006.2,0.500172320309187
2006.3,0.500172320309187
2006.4,0.500172320309187
2007.1,0.5004174670147752
2007.2,0.5004174670147752
2007.3,0.5004174670147752
2007.4,0.5004174670147752
2008.1,0.49933474281456797
2008.2,0.49933474281456797
2008.3,0.49933474281456797
2008.4,0.49933474281456797
2009.1,0.49919827645041026
2009.2,0.49919827645041026
2009.3,0.49919827645041026
2009.4,0.49919827645041026
2010.1,0.4971663261109345
2010.2,0.4971663261109345
2010.3,0.4971663261109345
2010.4,0.4971663261109345
2011.1,0.49504051723042714
2011.2,0.49504051723042714
2011.3,0.49504051723042714
2011.4,0.49504051723042714
2012.1,0.4920452506529581
2012.2,0.4920452506529581
2012.3,0.4920452506529581
2012.4,0.4920452506529581
2013.1,0.4913612178271473
2013.2,0.4913612178271473
2013.3,0.4913612178271473
2013.4,0.4913612178271473
2014.1,0.48730537105798755
2014.2,0.48730537105798755
2014.3,0.48730537105798755
2014.4,0.48730537105798755
2015.1,0.48771987595786487
2015.2,0.48771987595786487
2015.3,0.48771987595786487
2015.4,0.48771987595786487
2016.1,0.4870458545945804
2016.2,0.4870458545945804
2016.3,0.4870458545945804
2016.4,0.4870458545945804
2017.1,0.48650142458234596
2017.2,0.48650142458234596
2017.3,0.48650142458234596
2017.4,0.48650142458234596
2018.1,0.48515344835098595
2018.2,0.48515344835098595
2018.3,0.48515344835098595
2018.4,0.48515344835098595
2019.1,0.4816085867380339
2019.2,0.4816085867380339
2019.3,0.4816085867380339
2019.4,0.4816085867380339
2020.1,0.4816085867380339
2020.2,0.4816085867380339
2020.3,0.4816085867380339
2020.4,0.4816085867380339
2021.1,0.4856798812006958
2021.2,0.4856798812006958
2021.3,0.4856798812006958
2021.4,0.4856798812006958
2022.1,0.4828172762361773
2022.2,0.4828172762361773
2022.3,0.4828172762361773
2022.4,0.4828172762361773
2023.1,0.47771397045962766
2023.2,0.47771397045962766
2023.3,0.47771397045962766
2023.4,0.47771397045962766
2024.1,0.4725580648150933
2024.2,0.4725580648150933
2024.3,0.4725580648150933
2024.4,0.4725580648150933
2025.1,0.4725580648150933
2025.2,0.4725580648150933
2025.3,0.4725580648150933
2025.4,0.4725580648150933
2026.1,0.4725580648150933
2026.2,0.4725580648150933
2026.3,0.4725580648150933
2026.4,0.4725580648150933
2027.1,0.4725580648150933
2027.2,0.4725580648150933
2027.3,0.4725580648150933
2027.4,0.4725580648150933
2028.1,0.4725580648150933
2028.2,0.4725580648150933
2028.3,0.4725580648150933
2028.4,0.4725580648150933
2029.1,0.4725580648150933
2029.2,0.4725580648150933
2029.3,0.4725580648150933
2029.4,0.4725580648150933
